;id;name;city;min_salary;max_salary;company;published_at;experience;schedule;employment;description;conditions;requirement;responsibility;key_skills
41;33534568;Backend Developer;Тюмень;35000.0;70000.0;Ключевой фактор;2019-10-17T16:29:24+0300;От 1 года до 3 лет;Полный день;Полная занятость;Junior Backend Developer / Веб-разработчик (Backend) Чем предстоит заниматься:  Разрабатывать backend часть для веб и мобильных приложений Поддерживать серверную часть существующих приложений Конструктивно взаимодействовать в команде  Ты нам подходишь, если:  Знаешь хотя-бы один из серверных языков (NodeJS, Python, PHP, Ruby) Умеешь писать простой и понятный код, следуя принятой методологии Понимаешь принципы ООП Умеешь разбираться в чужом коде  Будет круто, если:  Имеешь какой-то опыт разработки backend систем Знаком с какой-то системой контроля версий Работал с API внешних сервисов  Условия:  Работа в скрам-команде гибкий график, полная занятость Офис в БЦ Альянс, центр города  Сайт компании: http://kfactor.ru/;  Работа в скрам-команде гибкий график, полная занятость Офис в БЦ Альянс, центр города  Сайт компании: http://kfactor.ru/;Знаешь хотя-бы один из серверных языков (NodeJS, Python, PHP, Ruby). Умеешь писать простой и понятный код, следуя принятой методологии. ;Разрабатывать backend часть для веб и мобильных приложений. Поддерживать серверную часть существующих приложений. Конструктивно взаимодействовать в команде. Имеешь какой-то...;"Node.js; Python; PHP; Ruby; Java; C#; Django Framework; C++; MS SQL Server; SQL; Управление проектами; ООП; Ruby On Rails"
87;33749156;Junior PHP Developer (разработчик веб-приложений);Москва;40000.0;70000.0;Интеллектуальные социальные системы;2019-10-18T15:53:30+0300;Нет опыта;Полный день;Полная занятость;"Ищем в команду начинающего и амбициозного PHP разработчика, который будет вместе с нами развивать наши проекты. Мы разрабатываем HelpDesk систему для бизнеса, которая уже сейчас используется в более чем в 40 компаниях. На нашей платформе созданы проекты для Роструда, Росатома, МФТИ, ИЦ «Сколково», MICHELIN и пр. У нас сложный продукт, который постоянно бросает вызов бэкенд разработке - если вы готовы погрузится в разработку сложных решений для бизнеса, приходите к нам! Что мы ждём от вас:  Вы уже знакомы с PHP и применяли его на практике; У вас есть опыт работы с MySQL или другой СУБД; Вы знаете как работает Composer и Git; Вы жаждите новых знаний в области разработки, читаете профессиональную литературу и ресурсы; Вы готовы работать в офисе полный рабочий день в команде разработки.  Будет существенным плюсом, если вы уже знакомы с Yii2 или другим современным фреймворком (Laravel, Symfony, etc). В своей работе мы используем Docker, RabbitMQ, ElasticSearch, Redis и другие инструменты. Если вы уже успели что-то из этого узнать - это ещё один плюс! Мы верим, что вы очень внимательны, поэтому напишите в сопроводительном письме «Нихао!», чтобы мы поняли, что вы внимательно читали вакансию и серьёзно настроены. Что у нас есть:  минимум формальностей и множество возможностей проявить себя; погружение в изучение и использование различных практик и инструментов современной разработки; молодую, дружную и целеустремленную команду профессионалов; работу над интересными и востребованными сервисами; гибкий график работы; современный удобный офис в 10 минутах ходьбы от станции метро «Тульская». ";;У вас есть опыт работы с MySQL или другой СУБД. Вы знаете как работает Composer и Git. Вы жаждите новых...;;"PHP5; Yii; Git; SQL; ООП; Linux; PHP7; PHP; Docker; Yii2; PostgreSQL; Nginx; RabbitMQ; Redis; ElasticSearch; Zabbix; Sphinx; MySQL"
91;34033867;Web-разработчик;Омск;45000.0;70000.0;Sunshine Group;2019-10-11T07:26:38+0300;От 1 года до 3 лет;Полный день;Полная занятость;Привет! Мы — дружная команда профессионалов. На рынке 8 лет. У нас более 60 000 клиентов в 125 странах мира. Мы разрабатываем и предлагаем клиентам по всему миру IT-продукты в сфере электронной коммерции. Постоянно развиваемся, анализируем рынок, пробуем новые методы и технологии, разрабатываем новые продукты. Работаем по Agile. Решения принимаем быстро. Самое важное — результат. В настоящий момент мы активно ищем увлеченного web-разработчика для создания тем для Wordpress.  Вам хочется писать качественный код? Надоело разбираться в индусском коде? Умеете создавать плагины и темы для Wordpress? Владеете HTML, CSS, JavaScript? Внимательны к деталям, закалены в боях с пикселями? Готовы самостоятельно решать поставленные задачи, разбираться в документации и брать на себя ответственность за результат?  Откликайтесь на вакансию. Отправляйте резюме и портфолио. Гарантируем:  Выплату заработной платы два раза в месяц. Заработная плата состоит из оклада, процента от продажи тем, премии за выполнение поставленных целей. Индексацию оклада раз в год. Карьерный рост по мере повышения опыта и эффективности. Современный офис в центре города (ТК Миллениум). Есть оборудованные кухни, душ, зоны отдыха с удобными диванами, массажным креслом и теннисным столом. На кухне всегда: кофе в кофемашине, молоко в холодильнике, чай на любой вкус, фрукты (бананы, мандарины, груши), орехи (миндаль, фундук, кешью) и прочие вкусности и полезности. Гибкий график рабочего времени: начинать рабочий день можно в любое удобное время до 11 утра. Демократичный стиль управления. Работу в атмосфере доверия, открытости и взаимопонимания. Занятия по английскому и испанскому языкам за счет компании. Профессиональных коллег, готовых делиться знаниями и опытом. Теплое, неформальное общение, увлекательные мероприятия и семейные корпоративы. ;;Вам хочется писать качественный код? Надоело разбираться в индусском коде? Умеете создавать плагины и темы для Wordpress? Владеете HTML, CSS...;;"PHP; CSS; HTML; JavaScript; WooCommerce; CMS Wordpress"
70;33462927;Веб-программист;Ростов-на-Дону;45000.0;70000.0;ВебРост;2019-10-04T11:46:16+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Интернет агентство ВебРост входит в ТОП 7 по разработке сайта в г.Ростов-на-Дону. Дата основания - 2003г. Наша компания специализируется на комплексном интернет маркетинге - продвижение бизнеса в интернет и разработке сайтов. Мы работаем с такими клиентами, как РОСТСЕЛЬМАШ, ГАЗПРОМ, МРСК ЮГА, БИЗОН, ГЛОРИЯ ДЖИНС и др. На данный момент два филиала: Ростов-на-Дону и Москва. Основными направлениями деятельности компании являются:  Разработка сайтов; Продвижение сайта в сети интернет Техническая поддержка.  Наша команда расширяется и нам нужен Веб программист. Обязанности:  веб программирование (PHP, Битрикс, Joomla, MODx, Kohana и др.) доработка веб сайтов сайтов Поддержка и создание крупных проектов, командная работа с дизайнером, менеджерами, бэкенд-программистами. Все прелести «взрослой» коммерческой разработки.  Требования:  Знания основ HTML верстки сайтов (HTML CSS JS) Знание PHP Опыт работы с CMS Битрикс и др. CMS работа с git Высшее образование IT образование  Мы ищем людей, которые:  Хотят развиваться профессионально; Могут самостоятельно разобраться в любой проблемы с помощью справки уже имеют оконченное высшее образование и опыт работы в сфере IT;  Обязанности:   Разработка сайтов на CMS 1С-Битрикс, другие CMS, PHP   Доработка существующих проектов   Техническая поддержка сайтов   Мы предлагаем:  Оплата курсов повышения квалификации (до 30000 рублей раз в год.) 5/8, гибкий график прихода-ухода  Дружный коллектив, лояльное руководство, минимум формальностей и бюрократии.   Готовы обсудить индивидуальные условия работы для особо опытных кандидатов.     Ждем ваше резюме. Откликайтесь сейчас!";  Оплата курсов повышения квалификации (до 30000 рублей раз в год.) 5/8, гибкий график прихода-ухода  Дружный коллектив, лояльное руководство, минимум формальностей и бюрократии.   Готовы обсудить индивидуальные условия работы для особо опытных кандидатов.     Ждем ваше резюме. Откликайтесь сейчас!;Знания основ HTML верстки сайтов (HTML CSS JS). Знание PHP. Опыт работы с CMS Битрикс и др. CMS. ;Поддержка и создание крупных проектов, командная работа с дизайнером, менеджерами, бэкенд-<highlighttext>программистами</highlighttext>. Все прелести «взрослой» коммерческой разработки. Разработка сайтов на...;"1С-Битрикс; PHP; Ajax; PHP5; Git; jQuery; MySQL; Bootstrap"
87;34147421;Android developer / Андроид разработчик;Самара;50000.0;70000.0;NEW TECHNOLOGIES LP;2019-10-17T16:47:07+0300;От 1 года до 3 лет;Полный день;Полная занятость;ИТ-компания New Technologies обустраивает штаб квартиру в Самаре. Мы разрабатываем сервис знакомств, в котором пользователю будет удобно и приятно искать новых друзей или свою половинку. Мы ищем Android разработчика, способного брать на себя ответственность, принимать взвешенные решения, активно участвовать в проекте. Обязанности:  Разработка мобильных приложений под Android на языке Java Написание технической документации Участие в обсуждениях по архитектуре и usability  Требования:  Опыт разработки мобильных приложений под Android Знание принципов ООП и шаблонов проектирования Знание английского языка Умение внятно выражать свои мысли устно и письменно. Умение адекватно оценивать сроки на реализацию той или иной задачи. Умения принимать самостоятельные решения. Умение разбираться в чужом коде, наличие навыков документирования кода и рефакторинга.  Условия:  Справедливая зарплата без задержек (два раза в месяц) по результатам собеседования и вашей квалификации. Работа в комфортном офисе с современной техникой и отличным видом на город в минуте ходьбы от транспортной развязки «Поляна им. Фрунзе». Оформление по договору гражданско-правового характера  Преимуществом будет:  Знание Kotlin. Смежные профессиональные навыки. Релевантный опыт работы в ИТ-компаниях. Высокая коммуникативность. ;  Справедливая зарплата без задержек (два раза в месяц) по результатам собеседования и вашей квалификации. Работа в комфортном офисе с современной техникой и отличным видом на город в минуте ходьбы от транспортной развязки «Поляна им. Фрунзе». Оформление по договору гражданско-правового характера  Преимуществом будет:  Знание Kotlin. Смежные профессиональные навыки. Релевантный опыт работы в ИТ-компаниях. Высокая коммуникативность. ;Опыт разработки мобильных приложений под Android. Знание принципов ООП и шаблонов проектирования. Знание английского языка. Умение внятно выражать свои мысли...;Разработка мобильных приложений под Android на языке Java. Написание технической документации. Участие в обсуждениях по архитектуре и usability.;"Java; Android; ООП; Android SDK; Английский язык; Design Patterns"
18;34031382;Программист PHP - JS (Fullstack);Казань;50000.0;70000.0;Бизнес Лайнер;2019-10-16T18:12:13+0300;От 3 до 6 лет;Полный день;Полная занятость;"Наша компания разрабатывает многопользовательский веб сервис для торговли на биржах, в котором есть различные инструменты для ручной и автоматизированной торговли - смарт ордера, торговые роботы, статистика и аналитика, внутренняя CRM, а также другие сервисы и инструменты.Нам требуются Fullstack программисты, которые смогут войти в основной состав разработки, будут дорабатывать текущие сервисы, а также разрабатывать новые сервисы и продукты. Требования:Опыт web разработки от 3 лет.Хорошее знание PHP, уровень Middle и выше. Опыт интеграции с API сторонних систем (Rest API)Знание языка запросов SQL и опыт работы с БД PostgreSQLЗнание языка JavaScript и технологии AJAX‚ JQuery.Знание HTML, CSS. Большим плюсом является знание WebSocket, опыт его внедрения для взаимодействия сервера с фронтом. Опыт работы с контролем версий Git.Умение работать с чужим кодом и быстро разбираться в немЖелание изучать новые технологии и средства разработки. ​​​Условия: - Работа в профессиональной команде; - Комфортный, уютный офис класса A, в центре города; - Стабильная заработная плата (2 раза в месяц); - График работы 5/2; - Корпоративные мероприятия, team-building;";" - Работа в профессиональной команде; - Комфортный, уютный офис класса A, в центре города; - Стабильная заработная плата (2 раза в месяц); - График работы 5/2; - Корпоративные мероприятия, team-building;";Опыт web разработки от 3 лет. Хорошее знание PHP, уровень Middle и выше. Опыт интеграции с API сторонних систем (Rest...;Наша компания разрабатывает многопользовательский веб сервис для торговли на биржах, в котором есть различные инструменты для ручной и автоматизированной торговли...;"JavaScript; Ajax; PHP; REST; PostgreSQL; Redis; JSON API; HTML5; CSS"
54;33647631;Web-разработчик/Frontend;Казань;50000.0;70000.0;Дисплей арт;2019-10-10T12:54:10+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Команда Дисплей Арт ищет разработчика. Чем предстоит заниматься:   Создавать информационную оболочку для музейных терминалов;   Подбирать плагины/библиотеки для осуществления задуманного;   Верстать жестко по макету;   Тестировать, заниматься отладкой, корректировкой багов написанного ПО;   Внедрять новые решения;   Мы ждем:   Продвинутое знание HTML/CSS3/ js;   Умение работать со сторонними библиотеками и подключать их в свой проект;   Знание node.js будет огромным плюсом;   Чистый, аккуратный код;   Эта вакансия тебе подходит если:  Можешь применять свои знания на практике; Не любишь сидеть без дела; Готов создавать что-то новое и интерактивное; Не боишься трудностей; Готов учиться и развиваться;  Что мы предлагаем:  Постоянную фуллтайм работу; Задачи, над которыми интересно думать; Работу проектами, которые потом не стыдно показать; Карьерный рост и возможность увеличения заработной платы.  Ждем соискателей, которые готовы выполнить тестовое задание и придти на очное интервью.";;Продвинутое знание HTML/CSS3/ js. Умение работать со сторонними библиотеками и подключать их в свой проект. Знание node.js будет...;Создавать информационную оболочку для музейных терминалов. Подбирать плагины/библиотеки для осуществления задуманного. Верстать жестко по макету. Тестировать, заниматься отладкой, корректировкой...;"HTML5; CSS3; Node.js; Разработка ПО"
92;34048924;Программист 1C;Казань;50000.0;70000.0;Ледел;2019-10-18T11:30:42+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Наша Компания LEDEL - крупнейший производитель светодиодной светотехники. В свою Команду мы ищем Программиста 1С. У тебя есть шанс стать частью самой большой Команды единомышленников и профессионалов своего дела, которая работает уже более 10 лет! Мы ценим в своих Сотрудниках желание постоянно развиваться и готовность к сложным и интересным задачам!   Функционал:  Решение интеграционных задач; Поддержка и доработка конфигурации 1С УПП; Разработка, тестирование, настройка и внедрение новых модулей и функционала; Выработка с сотрудниками совместных технических решений по реализации функционала в 1С; Написание отчетов и обработок; Внесение предложений по улучшению и оптимизации программного функционала, по полученным от сотрудников 1С техническим заданиям; Обновление конфигурации; Отличное знание MS SQL и СКД;  Мы ждем от Кандидатов:  Опыт в решении интеграционных задач; Опыт работы в качестве программиста (разработчика) на платформе 1С: 8 ( от 3-х лет); Знание конвертации данных; Умение разбираться в сложном чужом коде; Опыт оптимизации производительности 1С от 50 пользователей;  Обязательные требования:  Знания и навыки работы с конфигурацией 1С: 8 «Управление производственным предприятием» версии 1.3  Умение работать с хранилищем конфигурации  Знание механизмов обмена со сторонними системами (сайт, Битрикс)   Что мы предлагаем нашим Сотрудникам:  Уютный офис и удобное месторасположение (ул. Ш. Усманова) Дружный коллектив; Возможность видеть результат своей работы! Интересные задачи каждый день; Официальное оформление по ТК РФ; Достойная оплата труда (оклад+ премия); Комфортное место для приема пищи и парковка.  Ждем знакомства с Вами!  ";;Опыт в решении интеграционных задач. Опыт работы в качестве <highlighttext>программиста</highlighttext> (<highlighttext>разработчика</highlighttext>) на платформе 1С: 8 ( от 3-х лет). ;Решение интеграционных задач. Поддержка и доработка конфигурации 1С УПП. Разработка, тестирование, настройка и внедрение новых модулей и функционала. ;"1С программирование; 1С: Предприятие 8"
71;33871267;Frontend-разработчик;Казань;60000.0;70000.0;AMMIS;2019-10-17T09:27:25+0300;От 1 года до 3 лет;Полный день;Полная занятость;AMMIS - это инновационный и эффективный интернет-портал объявлений о продаже и аренде недвижимости по всей России. Перед AMMIS стоит огромное число интересных и амбициозных задач, и мы приглашаем тебя решать их вместе с нами!Работа в нашей компании даст уникальный шанс реализовать себя в команде профессионалов и вырасти вместе с молодым проектом! Обязанности:  Кроссбраузерная и адаптивная верстка HTML/CSS. Разработка функционала на JavaScript. Разработка проектов с нуля. Доработка существующих проектов. Проектирование пользовательских интерфейсов.  ​​​​​Требования:  Хорошее знание HTML и CSS. Опыт кроссбраузерной и адаптивной верстки. Опыт работы с библиотеками Bootstrap, jQuery и т.д. Опыт работы с системами контроля версий Git. Опыт использования препроцессоров Sass или SCSS. Опыт работы со сборщиками Webpack или Gulp. Знание методологий БЭМ. Опыт работы от 1 лет.  Приветствуется: Желание работать с современными JS и JS фреймворками (React или Vue или Angular).Базовые навыки работы с графическим редактором Adobe Photoshop или Figma. Условия:  Трудоустройство согласно ТК РФ. График работы: Пн-Пт/Сб-Вс (5/2) с 8.00 до 17.00 или 9.00 до 18.00. Работа в штате, в просторном офисе, в центре города. Кофе-машина, печеньки. Перспектива карьерного роста и развития. ;  Трудоустройство согласно ТК РФ. График работы: Пн-Пт/Сб-Вс (5/2) с 8.00 до 17.00 или 9.00 до 18.00. Работа в штате, в просторном офисе, в центре города. Кофе-машина, печеньки. Перспектива карьерного роста и развития. ;Хорошее знание HTML и CSS. Опыт кроссбраузерной и адаптивной верстки. Опыт работы с библиотеками Bootstrap, jQuery и т.д. ;Кроссбраузерная и адаптивная верстка HTML/CSS. Разработка функционала на JavaScript. Разработка проектов с нуля. Доработка существующих проектов. Проектирование пользовательских интерфейсов.;"HTML; CSS; Bootstrap; Git; JS; React or Vue; Webpack or Gulp; Sass or SCSS"
8;34135343;Программист 1 С;Новосибирск;65000.0;70000.0;People group, центр подбора и развития персонала;2019-10-17T10:53:33+0300;От 1 года до 3 лет;Полный день;Полная занятость;Обязанности:  Поддержка 1С: Управление торговлей Выявление ошибок пользователей, программного обеспечения Контроль обменов между базами, устранение ошибок Контроль корректности выполнения регламентных операций  Требования:  Опыт работы Навык работы с администрированием Высокий уровень работоспособности  Условия:  Официальное трудоустройство Интересные задачи Стабильность и развитие Рабочее место м.Студенческая ;  Официальное трудоустройство Интересные задачи Стабильность и развитие Рабочее место м.Студенческая ;Опыт работы. Навык работы с администрированием. Высокий уровень работоспособности.;Поддержка 1С: Управление торговлей. Выявление ошибок пользователей, программного обеспечения. Контроль обменов между базами, устранение ошибок. Контроль корректности выполнения регламентных...;"Turbo Pascal; 1С: Управление предприятием"
68;33738382;Программист С++;Казань;70000.0;70000.0;Автодория;2019-09-24T10:39:56+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Компания «Автодория» (резидент Сколково и казанского ИТ-парк) Мы занимаемся разработкой и внедрением систем контроля за соблюдением правил дорожного движения. Наша цель — сделать безопасным дорожное движение, снизить количество аварий на дорогах и их последствий. Обязанности:  Разработка систем фото-видео фиксации  Требования:  Владение C++, Standard Library, git, make, gdb, bash/sh Сборка и отладка ПО для linux Педантизм, аккуратность, пунктуальность, выдержка, нацеленность на результат  Условия:  Стабильная ИТ-компания; Работа в центре Казани в бизнес центре класса А; Оформление в соответствии с ТК РФ, белая заработная плата; Работа в классной молодой команде; График работы: 5/2; Профессиональный и карьерный рост; Обучение за счет компании; Премия по итогам года; Материальная помощь в значимых жизненных ситуациях; Офисные вкусняшки ";"  Стабильная ИТ-компания; Работа в центре Казани в бизнес центре класса А; Оформление в соответствии с ТК РФ, белая заработная плата; Работа в классной молодой команде; График работы: 5/2; Профессиональный и карьерный рост; Обучение за счет компании; Премия по итогам года; Материальная помощь в значимых жизненных ситуациях; Офисные вкусняшки ";Владение C++, Standard Library, git, make, gdb, bash/sh. Сборка и отладка ПО для linux. Педантизм, аккуратность, пунктуальность, выдержка, нацеленность...;Разработка систем фото-видео фиксации.;"Linux; Работа в команде; C++; Git; Standard Library; Make; gdb; Bash"
79;33717567;Программист / Разработчик игр (Unity3D, .NET, C#);Ростов-на-Дону;;70000.0;СОЛАР-ГЕЙМС;2019-09-23T12:56:48+0300;От 1 года до 3 лет;Полный день;Полная занятость;"В связи с расширением, активно ищем C# разработчика с опытом работы в Unity в офис в Ростове-на-Дону. Мы предлагаем гибкий график, интересные проекты, а также поучаствовать в разработке игр от начала и до конца. Атмосфера довольно лояльная, нет вертикальной иерархии, в команде все равны, все вопросы обсуждаются совместно. Требования:  отличное знание ООП; знание алгоритмов и паттернов программирования; уверенное владение C#; навыки работы в Unity 3D; знание школьного курса линейной(векторной) алгебры; большая любовь к играм; здоровый перфекционизм; чувство стиля и сочетаемости элементов; развитое чувство ответственности за свой код.    Обязанности:  разработка игр с самого начала и до конца; участие в проектировании игр и их частей.    Мы даем взамен:  рыночную заработную плату; помогаем прокачать профильные скилы для геймдев индустрии; коллектив для которого игры это часть жизни.    Для иногородних предлагаем помощь в переезде с авансом и компенсацией затрат";;Отличное знание ООП. Знание алгоритмов и паттернов программирования. Уверенное владение C#. Навыки работы в Unity 3D. Знание школьного курса...;Разработка игр с самого начала и до конца. Участие в проектировании игр и их частей.;"ООП; Разработка компьютерных Игр; C#; .NET Framework; Git"
53;33664108;Программист Python / Django;Ростов-на-Дону;69000.0;69000.0;ДонЭкспоцентр;2019-10-15T10:06:23+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Ключевая задача: разработка и сопровождение информационной системы Компании  разработка информационной системы компании; поддержка и развитие системы.  Профессиональные навыки:  обязательно - Python, Django, JavaScript, Backbone, Vue, HTML, CSS, Celery, PostgreSQL, Redis, GIT  желательно - GoLang, Swift.  Условия:  официальное трудоустройство; работа на территории Компании (удаленно не рассматриваем); график работы с 9.00 - 18.00 ";"  официальное трудоустройство; работа на территории Компании (удаленно не рассматриваем); график работы с 9.00 - 18.00 ";Профессиональные навыки:;Ключевая задача: разработка и сопровождение информационной системы Компании. Разработка информационной системы компании. Поддержка и развитие системы.;"Python; JavaScript; HTML; CSS; Django Framework; PostgreSQL; Redis; Git"
77;33018083;Программист 1С;Екатеринбург;;68000.0;Филиал «Мегамарт» АО Дикси Юг;2019-10-15T08:24:58+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Торговая сеть МЕГАМАРТ - стабильная, активно развивающаяся компания федерального уровня. Многолетний опыт успешной работы, конкурентоспособность сети на рынке, более 4000 сотрудников - доказательства устойчивости и рентабельности торговой марки.ТС МЕГАМАРТ приглашает принять участие в конкурсе на должность: Программист 1С   Обязанности: - доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP);- выполнение работ по техническим заданиям заказчиков;- техническая поддержка пользователей Требования: - высшее образование;- опыт аналогичной работы от 1 года;- уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми формами, знание СКД.- владение всеми объектами внутреннего языка 1С 8.2 - приветствуется знание 1С8.2 ЗиУП и опыт работы в розничных компаниях.   Условия: - работа в крупной развивающейся федеральной компании;- официальное трудоустройство;- официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.);- социальные гарантии;- график пн-пт с 9.00-18.00;- корпоративное обучение;- перспективы карьерного роста;- интересная работа в команде профессионалов;- корпоративная скидка 10% в магазинах торговой сети";" - работа в крупной развивающейся федеральной компании;- официальное трудоустройство;- официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.);- социальные гарантии;- график пн-пт с 9.00-18.00;- корпоративное обучение;- перспективы карьерного роста;- интересная работа в команде профессионалов;- корпоративная скидка 10% в магазинах торговой сети";высшее образование. - опыт аналогичной работы от 1 года. - уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми...;доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP). - выполнение работ по техническим заданиям заказчиков. - техническая поддержка пользователей.;
1;33298019;Junior Developer / Младший программист (Unity);Санкт-Петербург;45000.0;65000.0;Matryoshka Games;2019-10-19T05:51:47+0300;От 1 года до 3 лет;Полный день;Полная занятость;"Matryohka Games - разработчик мобильных кэжуал игр с офисами в Новосибирске и Санкт-Петербурге. Мы создаём качественные игры с простыми и увлекательными механиками. Наш флагманский проект - Cooking Craze (в русском сторе Безумный Кулинар) был выпущен в 2017 году в партнёрстве с американским издателем Big Fish. К настоящему моменту Cooking Craze стал международным хитом с ежедневной аудиторией более миллиона игроков. Помимо поддержки Cooking Craze (ежемесячно мы запускаем новые ивенты, добавляем новые уровни и открываем новые города), наша команда занимается разработкой ещё двух новых проектов. Мы приглашаем к сотрудничеству талантливых программистов для работы над проектами компании. Результаты вашего труда увидят миллионы игроков по всему миру! При отклике присылайте, пожалуйста, примеры кода на Unity. Задачи:  Работа с контентными фичами; Помощь в разработке механик.  Мы ожидаем от кандидата:  Знание структур данных и алгоритмов обработки данных; Понимания, как происходит работа с памятью на низком уровне; Опыт работы с Unity редактором; Наличие опыта в разработке игр (не обязательно коммерческого, подойдут любые домашние проекты); Технический английский.  Мы предлагаем:  Официальное оформление: полностью белая зарплата, отпуск, больничные; Удобный офис в историческом центре города (две минуты от станции метро Невский проспект); С первого дня работы оформляем максимально полный пакет ДМС, включая стоматологию. Компенсация затрат на любые занятия спортом; Компенсация затрат на занятия английским языком; Профессиональный коллектив; Комфортные условия: гибкий график, большой выбор чая, кофе, печеньки и т.д. Помощь в переезде кандидатов. ";"  Официальное оформление: полностью белая зарплата, отпуск, больничные; Удобный офис в историческом центре города (две минуты от станции метро Невский проспект); С первого дня работы оформляем максимально полный пакет ДМС, включая стоматологию. Компенсация затрат на любые занятия спортом; Компенсация затрат на занятия английским языком; Профессиональный коллектив; Комфортные условия: гибкий график, большой выбор чая, кофе, печеньки и т.д. Помощь в переезде кандидатов. ";Знание структур данных и алгоритмов обработки данных. Понимания, как происходит работа с памятью на низком уровне. Опыт работы с Unity...;Работа с контентными фичами. Помощь в разработке механик.;"GameDev; Game Programming; Unity; Разработка мобильных игр; C#"
